,year,ceremony,award_En,award_Ch,movie_En,movie_Ch,wonOscar
7814,2001,73,"Best Documentary, Short Subjects",最佳纪录短片,Big Mama,姑奶奶,1
7815,2001,73,"Best Documentary, Short Subjects",最佳纪录短片,Dolphins,海豚,0
7816,2001,73,"Best Documentary, Short Subjects",最佳纪录短片,Curtain Call,谢幕,0
7817,2001,73,"Best Documentary, Short Subjects",最佳纪录短片,The Man on Lincoln's Nose,林肯鼻子上的人,0
7818,2001,73,"Best Documentary, Short Subjects",最佳纪录短片,On Tiptoe: Gentle Steps to Freedom,踮起脚尖：走向自由的高雅步伐,0
7819,2002,74,Best Motion Picture of the Year,最佳影片,A Beautiful Mind,美丽心灵,1
7820,2002,74,Best Motion Picture of the Year,最佳影片,The Lord of the Rings: The Fellowship of the Ring,指环王1：护戒使者,0
7821,2002,74,Best Motion Picture of the Year,最佳影片,Moulin Rouge!,红磨坊,0
7822,2002,74,Best Motion Picture of the Year,最佳影片,In the Bedroom,意外边缘,0
7823,2002,74,Best Motion Picture of the Year,最佳影片,Gosford Park,高斯福庄园,0
7824,2002,74,Best Achievement in Directing,最佳导演,Ron Howard,朗·霍华德,1
7825,2002,74,Best Achievement in Directing,最佳导演,Peter Jackson,彼得·杰克逊,0
7826,2002,74,Best Achievement in Directing,最佳导演,Ridley Scott,雷德利·斯科特,0
7827,2002,74,Best Achievement in Directing,最佳导演,David Lynch,大卫·林奇,0
7828,2002,74,Best Achievement in Directing,最佳导演,Robert Altman,罗伯特·奥特曼,0
7829,2002,74,Best Performance by an Actor in a Leading Role,最佳男主角,Denzel Washington,丹泽尔·华盛顿,1
7830,2002,74,Best Performance by an Actor in a Leading Role,最佳男主角,Will Smith,威尔·史密斯,0
7831,2002,74,Best Performance by an Actor in a Leading Role,最佳男主角,Russell Crowe,罗素·克劳,0
7832,2002,74,Best Performance by an Actor in a Leading Role,最佳男主角,Tom Wilkinson,汤姆·威尔金森,0
7833,2002,74,Best Performance by an Actor in a Leading Role,最佳男主角,Sean Penn,西恩·潘,0
7834,2002,74,Best Performance by an Actress in a Leading Role,最佳女主角,Halle Berry,哈莉·贝瑞,1
7835,2002,74,Best Performance by an Actress in a Leading Role,最佳女主角,Renée Zellweger,蕾妮·齐薇格,0
7836,2002,74,Best Performance by an Actress in a Leading Role,最佳女主角,Nicole Kidman,妮可·基德曼,0
7837,2002,74,Best Performance by an Actress in a Leading Role,最佳女主角,Judi Dench,朱迪·丹奇,0
7838,2002,74,Best Performance by an Actress in a Leading Role,最佳女主角,Sissy Spacek,茜茜·斯派塞克,0
7839,2002,74,Best Performance by an Actor in a Supporting Role,最佳男配角,Jim Broadbent,吉姆·布劳德本特,1
7840,2002,74,Best Performance by an Actor in a Supporting Role,最佳男配角,Ian McKellen,伊恩·麦克莱恩,0
7841,2002,74,Best Performance by an Actor in a Supporting Role,最佳男配角,Ben Kingsley,本·金斯利,0
7842,2002,74,Best Performance by an Actor in a Supporting Role,最佳男配角,Ethan Hawke,伊桑·霍克,0
7843,2002,74,Best Performance by an Actor in a Supporting Role,最佳男配角,Jon Voight,强·沃特,0
7844,2002,74,Best Performance by an Actress in a Supporting Role,最佳女配角,Jennifer Connelly,詹妮弗·康纳利,1
7845,2002,74,Best Performance by an Actress in a Supporting Role,最佳女配角,Kate Winslet,凯特·温丝莱特,0
7846,2002,74,Best Performance by an Actress in a Supporting Role,最佳女配角,Marisa Tomei,玛丽莎·托梅,0
7847,2002,74,Best Performance by an Actress in a Supporting Role,最佳女配角,Maggie Smith,玛吉·史密斯,0
7848,2002,74,Best Performance by an Actress in a Supporting Role,最佳女配角,Helen Mirren,海伦·米伦,0
7849,2002,74,"Best Writing, Original Screenplay",最佳原创剧本,Gosford Park,高斯福庄园,1
7850,2002,74,"Best Writing, Original Screenplay",最佳原创剧本,Le fabuleux destin d'Amélie Poulain,天使爱美丽,0
7851,2002,74,"Best Writing, Original Screenplay",最佳原创剧本,Memento,记忆碎片,0
7852,2002,74,"Best Writing, Original Screenplay",最佳原创剧本,Monster's Ball,死囚之舞,0
7853,2002,74,"Best Writing, Original Screenplay",最佳原创剧本,The Royal Tenenbaums,天才一族,0
7854,2002,74,"Best Writing, Adapted Screenplay",最佳改编剧本,A Beautiful Mind,美丽心灵,1
7855,2002,74,"Best Writing, Adapted Screenplay",最佳改编剧本,The Lord of the Rings: The Fellowship of the Ring,指环王1：护戒使者,0
7856,2002,74,"Best Writing, Adapted Screenplay",最佳改编剧本,Shrek,怪物史瑞克,0
7857,2002,74,"Best Writing, Adapted Screenplay",最佳改编剧本,Ghost World,幽灵世界,0
7858,2002,74,"Best Writing, Adapted Screenplay",最佳改编剧本,In the Bedroom,意外边缘,0
7859,2002,74,Best Foreign Language Film of the Year,最佳外语片,Ničija zemlja,无主之地,1
7860,2002,74,Best Foreign Language Film of the Year,最佳外语片,Le fabuleux destin d'Amélie Poulain,天使爱美丽,0
7861,2002,74,Best Foreign Language Film of the Year,最佳外语片,El hijo de la novia,新娘的儿子,0
7862,2002,74,Best Foreign Language Film of the Year,最佳外语片,Elling,他傻瓜谁聪明,0
7863,2002,74,Best Foreign Language Film of the Year,最佳外语片,Lagaan: Once Upon a Time in India,印度往事,0
7864,2002,74,Best Animated Feature Film of the Year,最佳动画长片,Shrek,怪物史瑞克,1
7865,2002,74,Best Animated Feature Film of the Year,最佳动画长片,"Monsters, Inc.",怪兽电力公司,0
7866,2002,74,Best Animated Feature Film of the Year,最佳动画长片,Jimmy Neutron: Boy Genius,天才小子吉米,0
7867,2002,74,"Best Documentary, Features",最佳纪录长片,Un coupable idéal,周日早晨谋杀,1
7868,2002,74,"Best Documentary, Features",最佳纪录长片,LaLee's Kin: The Legacy of Cotton,棉花传统,0
7869,2002,74,"Best Documentary, Features",最佳纪录长片,Promises,美丽天堂,0
7870,2002,74,"Best Documentary, Features",最佳纪录长片,War Photographer,战地摄影师,0
7871,2002,74,"Best Documentary, Features",最佳纪录长片,Children Underground,地下孩童,0
7872,2002,74,Best Cinematography,最佳摄影,The Lord of the Rings: The Fellowship of the Ring,指环王1：护戒使者,1
7873,2002,74,Best Cinematography,最佳摄影,Black Hawk Down,黑鹰坠落,0
7874,2002,74,Best Cinematography,最佳摄影,Le fabuleux destin d'Amélie Poulain,天使爱美丽,0
7875,2002,74,Best Cinematography,最佳摄影,Moulin Rouge!,红磨坊,0
7876,2002,74,Best Cinematography,最佳摄影,The Man Who Wasn't There,缺席的人,0
7877,2002,74,Best Achievement in Film Editing,最佳剪辑,Black Hawk Down,黑鹰坠落,1
7878,2002,74,Best Achievement in Film Editing,最佳剪辑,The Lord of the Rings: The Fellowship of the Ring,指环王1：护戒使者,0
7879,2002,74,Best Achievement in Film Editing,最佳剪辑,Memento,记忆碎片,0
7880,2002,74,Best Achievement in Film Editing,最佳剪辑,Moulin Rouge!,红磨坊,0
7881,2002,74,Best Achievement in Film Editing,最佳剪辑,A Beautiful Mind,美丽心灵,0
7882,2002,74,Best Visual Effects,最佳视觉效果,The Lord of the Rings: The Fellowship of the Ring,指环王1：护戒使者,1
7883,2002,74,Best Visual Effects,最佳视觉效果,Artificial Intelligence: AI,人工智能,0
7884,2002,74,Best Visual Effects,最佳视觉效果,Pearl Harbor,珍珠港,0
7885,2002,74,Best Sound Editing,最佳音效剪辑,"Monsters, Inc.",怪兽电力公司,1
7886,2002,74,Best Sound Editing,最佳音效剪辑,Pearl Harbor,珍珠港,1
7887,2002,74,Best Sound,最佳音响,Black Hawk Down,黑鹰坠落,1
7888,2002,74,Best Sound,最佳音响,The Lord of the Rings: The Fellowship of the Ring,指环王1：护戒使者,0
7889,2002,74,Best Sound,最佳音响,Le fabuleux destin d'Amélie Poulain,天使爱美丽,0
7890,2002,74,Best Sound,最佳音响,Pearl Harbor,珍珠港,0
7891,2002,74,Best Sound,最佳音响,Moulin Rouge!,红磨坊,0
7892,2002,74,/ Best Production Design ( 最佳美术指导 Best Art Direction ),最佳艺术指导,Moulin Rouge!,红磨坊,1
7893,2002,74,/ Best Production Design ( 最佳美术指导 Best Art Direction ),最佳艺术指导,The Lord of the Rings: The Fellowship of the Ring,指环王1：护戒使者,0
7894,2002,74,/ Best Production Design ( 最佳美术指导 Best Art Direction ),最佳艺术指导,Le fabuleux destin d'Amélie Poulain,天使爱美丽,0
7895,2002,74,/ Best Production Design ( 最佳美术指导 Best Art Direction ),最佳艺术指导,Harry Potter and the Sorcerer's Stone,哈利·波特与魔法石,0
7896,2002,74,/ Best Production Design ( 最佳美术指导 Best Art Direction ),最佳艺术指导,Gosford Park,高斯福庄园,0
7897,2002,74,Best Achievement in Costume Design,最佳服装设计,Moulin Rouge!,红磨坊,1
7898,2002,74,Best Achievement in Costume Design,最佳服装设计,The Lord of the Rings: The Fellowship of the Ring,指环王1：护戒使者,0
7899,2002,74,Best Achievement in Costume Design,最佳服装设计,Harry Potter and the Sorcerer's Stone,哈利·波特与魔法石,0
7900,2002,74,Best Achievement in Costume Design,最佳服装设计,Gosford Park,高斯福庄园,0
7901,2002,74,Best Achievement in Costume Design,最佳服装设计,The Affair of the Necklace,乱世美人,0
7902,2002,74,Best Makeup,最佳化妆,The Lord of the Rings: The Fellowship of the Ring,指环王1：护戒使者,1
7903,2002,74,Best Makeup,最佳化妆,Moulin Rouge!,红磨坊,0
7904,2002,74,Best Makeup,最佳化妆,A Beautiful Mind,美丽心灵,0
7905,2002,74,"Best Achievement in Music Written for Motion Pictures, Original Score",最佳原创配乐,The Lord of the Rings: The Fellowship of the Ring,指环王1：护戒使者,1
7906,2002,74,"Best Achievement in Music Written for Motion Pictures, Original Score",最佳原创配乐,"Monsters, Inc.",怪兽电力公司,0
7907,2002,74,"Best Achievement in Music Written for Motion Pictures, Original Score",最佳原创配乐,Harry Potter and the Sorcerer's Stone,哈利·波特与魔法石,0
7908,2002,74,"Best Achievement in Music Written for Motion Pictures, Original Score",最佳原创配乐,Artificial Intelligence: AI,人工智能,0
7909,2002,74,"Best Achievement in Music Written for Motion Pictures, Original Score",最佳原创配乐,A Beautiful Mind,美丽心灵,0
7910,2002,74,"Best Achievement in Music Written for Motion Pictures, Original Song",最佳原创歌曲,"Monsters, Inc.",怪兽电力公司,1
7911,2002,74,"Best Achievement in Music Written for Motion Pictures, Original Song",最佳原创歌曲,The Lord of the Rings: The Fellowship of the Ring,指环王1：护戒使者,0
7912,2002,74,"Best Achievement in Music Written for Motion Pictures, Original Song",最佳原创歌曲,Vanilla Sky,香草的天空,0
7913,2002,74,"Best Achievement in Music Written for Motion Pictures, Original Song",最佳原创歌曲,Pearl Harbor,珍珠港,0
7914,2002,74,"Best Achievement in Music Written for Motion Pictures, Original Song",最佳原创歌曲,Kate & Leopold,穿越时空爱上你,0
7915,2002,74,"Best Short Film, Animated",最佳动画短片,For the Birds,鸟！鸟！鸟！,1
7916,2002,74,"Best Short Film, Animated",最佳动画短片,Give Up Yer Aul Sins,圣徒约翰,0
7917,2002,74,"Best Short Film, Animated",最佳动画短片,Fifty Percent Grey,沼泽,0
7918,2002,74,"Best Short Film, Animated",最佳动画短片,Strange Invaders,奇怪的入侵者,0
7919,2002,74,"Best Short Film, Animated",最佳动画短片,Stubble Trouble,胡子的麻烦,0
7920,2002,74,"Best Short Film, Live Action",最佳真人短片,The Accountant,会计师,1
7921,2002,74,"Best Short Film, Live Action",最佳真人短片,Copy Shop,复印店,0
7922,2002,74,"Best Short Film, Live Action",最佳真人短片,Meska sprawa,男孩纪事,0
7923,2002,74,"Best Short Film, Live Action",最佳真人短片,Speed for Thespians,加速的悲剧,0
7924,2002,74,"Best Short Film, Live Action",最佳真人短片,Gregors größte Erfindung,格里高尔的最伟大的发明,0
7925,2002,74,"Best Documentary, Short Subjects",最佳纪录短片,Thoth,透特,1
7926,2002,74,"Best Documentary, Short Subjects",最佳纪录短片,Artists and Orphans: A True Drama,艺术家和孤儿：一个真正的戏剧,0
7927,2002,74,"Best Documentary, Short Subjects",最佳纪录短片,Sing!,唱！,0
7928,2003,75,Best Motion Picture of the Year,最佳影片,Chicago,芝加哥,1
7929,2003,75,Best Motion Picture of the Year,最佳影片,The Lord of the Rings: The Two Towers,指环王2：双塔奇兵,0
7930,2003,75,Best Motion Picture of the Year,最佳影片,The Pianist,钢琴家,0
7931,2003,75,Best Motion Picture of the Year,最佳影片,Gangs of New York,纽约黑帮,0
7932,2003,75,Best Motion Picture of the Year,最佳影片,The Hours,时时刻刻,0
7933,2003,75,Best Achievement in Directing,最佳导演,Roman Polanski,罗曼·波兰斯基,1
7934,2003,75,Best Achievement in Directing,最佳导演,Pedro Almodóvar,佩德罗·阿莫多瓦,0
7935,2003,75,Best Achievement in Directing,最佳导演,Martin Scorsese,马丁·斯科塞斯,0
7936,2003,75,Best Achievement in Directing,最佳导演,Stephen Daldry,史蒂芬·戴德利,0
7937,2003,75,Best Achievement in Directing,最佳导演,Rob Marshall,罗伯·马歇尔,0
7938,2003,75,Best Performance by an Actor in a Leading Role,最佳男主角,Adrien Brody,艾德里安·布洛迪,1
7939,2003,75,Best Performance by an Actor in a Leading Role,最佳男主角,Jack Nicholson,杰克·尼科尔森,0
7940,2003,75,Best Performance by an Actor in a Leading Role,最佳男主角,Daniel Day-Lewis,丹尼尔·戴-刘易斯,0
7941,2003,75,Best Performance by an Actor in a Leading Role,最佳男主角,Nicolas Cage,尼古拉斯·凯奇,0
7942,2003,75,Best Performance by an Actor in a Leading Role,最佳男主角,Michael Caine,迈克尔·凯恩,0
7943,2003,75,Best Performance by an Actress in a Leading Role,最佳女主角,Nicole Kidman,妮可·基德曼,1
7944,2003,75,Best Performance by an Actress in a Leading Role,最佳女主角,Salma Hayek,萨尔玛·海耶克,0
7945,2003,75,Best Performance by an Actress in a Leading Role,最佳女主角,Diane Lane,戴安·琳恩,0
7946,2003,75,Best Performance by an Actress in a Leading Role,最佳女主角,Julianne Moore,朱丽安·摩尔,0
7947,2003,75,Best Performance by an Actress in a Leading Role,最佳女主角,Renée Zellweger,蕾妮·齐薇格,0
7948,2003,75,Best Performance by an Actor in a Supporting Role,最佳男配角,Chris Cooper,克里斯·库珀,1
7949,2003,75,Best Performance by an Actor in a Supporting Role,最佳男配角,Paul Newman,保罗·纽曼,0
7950,2003,75,Best Performance by an Actor in a Supporting Role,最佳男配角,Christopher Walken,克里斯托弗·沃肯,0
7951,2003,75,Best Performance by an Actor in a Supporting Role,最佳男配角,Ed Harris,艾德·哈里斯,0
7952,2003,75,Best Performance by an Actor in a Supporting Role,最佳男配角,John C. Reilly,约翰·C·赖利,0
7953,2003,75,Best Performance by an Actress in a Supporting Role,最佳女配角,Catherine Zeta-Jones,凯瑟琳·泽塔-琼斯,1
7954,2003,75,Best Performance by an Actress in a Supporting Role,最佳女配角,Kathy Bates,凯西·贝茨,0
7955,2003,75,Best Performance by an Actress in a Supporting Role,最佳女配角,Meryl Streep,梅丽尔·斯特里普,0
7956,2003,75,Best Performance by an Actress in a Supporting Role,最佳女配角,Julianne Moore,朱丽安·摩尔,0
7957,2003,75,Best Performance by an Actress in a Supporting Role,最佳女配角,Queen Latifah,奎恩·拉提法,0
7958,2003,75,"Best Writing, Original Screenplay",最佳原创剧本,Hable con ella,对她说,1
7959,2003,75,"Best Writing, Original Screenplay",最佳原创剧本,My Big Fat Greek Wedding,我盛大的希腊婚礼,0
7960,2003,75,"Best Writing, Original Screenplay",最佳原创剧本,Gangs of New York,纽约黑帮,0
7961,2003,75,"Best Writing, Original Screenplay",最佳原创剧本,Y tu mamá también,你妈妈也一样,0
7962,2003,75,"Best Writing, Original Screenplay",最佳原创剧本,Far from Heaven,远离天堂,0
7963,2003,75,"Best Writing, Adapted Screenplay",最佳改编剧本,The Pianist,钢琴家,1
7964,2003,75,"Best Writing, Adapted Screenplay",最佳改编剧本,Adaptation.,改编剧本,0
7965,2003,75,"Best Writing, Adapted Screenplay",最佳改编剧本,About a Boy,关于一个男孩,0
